fingerprint,sequence,keyboard,mouse, touch, starttime, firstchartime, lastchartime, endtime, maxtimebetweenchars, mintimebetweenchars, avgtimebetweenchars
"0.14633686381","111001111011110111111111001100",0,0,1,"1418245984244","1418245984694","1418245985110","1418245985530","2459","30","102"
"0.14633686381","1100110111111110011001111100011011011111111111111",0,0,1,"1418418784244","1418418785110","1418418785829","1418418787919","2238","29","40"
"0.14633686381","01110110110111011111011",0,0,1,"1418677984244","1418677988034","1418677988912","1418677989138","2246","30","41"
"0.926910057534","10111100111011011",1,1,1,"1416777184244","1416777184979","1416777188297","1416777193755","2387","25","148"
"0.926910057534","11101001011111",1,1,1,"1417122784244","1417122785045","1417122789518","1417122794694","2361","21","156"
"0.926910057534","11101110101011110001011111011101001100011111111",1,1,1,"1417468384244","1417468384652","1417468384849","1417468387916","2357","26","155"
"0.926910057534","0111111010010111011101111",1,1,1,"1417727584244","1417727584796","1417727585742","1417727589228","2274","21","152"
"0.926910057534","111110111110101",1,1,1,"1417900384244","1417900384902","1417900385972","1417900389319","2122","24","157"
"0.926910057534","0001001010111111011111101111111110111111011110",1,1,1,"1418245984244","1418245984335","1418245987041","1418245992150","2263","26","157"
"0.926910057534","11",1,1,1,"1418418784244","1418418784535","1418418788860","1418418792835","2424","24","144"
"0.926910057534","11111101110101110011111111001",1,1,1,"1418505184244","1418505184770","1418505188707","1418505193187","2146","24","157"
"0.926910057534","011110111111110111001100111011111",1,1,1,"1418764384244","1418764384820","1418764387456","1418764392123","2392","23","145"
"0.926910057534","1111101111000110101010",1,1,1,"1418937184244","1418937184817","1418937186384","1418937192348","2011","28","151"
"0.187403709727","00001011100",0,1,0,"1409951584244","1409951584661","1409951593884","1409951595538","933","55","244"
"0.187403709727","000100010000100000",0,1,0,"1410124384244","1410124408801","1410124425913","1410124426782","968","55","243"
"0.187403709727","00",0,1,0,"1410383584244","1410383623803","1410383625562","1410383627050","942","55","274"
"0.187403709727","000000010100000101010001100011000110101000100001",0,1,0,"1410383584244","1410383610659","1410383625969","1410383626665","931","51","263"
"0.187403709727","00000110000001010000000000100110000000100100000100010001001011010100",0,1,0,"1410383584244","1410383615724","1410383631166","1410383631776","804","55","254"
"0.187403709727","0011",0,1,0,"1410383584244","1410383602947","1410383605428","1410383605463","843","57","269"
"0.187403709727","0010000000100000000100010000100001010000000000100000000000000110000",0,1,0,"1410383584244","1410383618237","1410383635651","1410383636090","818","59","266"
"0.187403709727","100000010100000100000001100001100000000010011101",0,1,0,"1410642784244","1410642811924","1410642813635","1410642816396","840","53","274"
"0.187403709727","01000000100101000010000000100010010111010100001000101110100100",0,1,0,"1410988384244","1410988394071","1410988405656","1410988407820","856","55","244"
"0.187403709727","000100100000000100110100100100000010011110000100",0,1,0,"1411247584244","1411247600779","1411247618789","1411247618831","916","54","243"
"0.300881279748","00",1,1,1,"1414012384244","1414012389083","1414012399628","1414012403652","412","45","396"
"0.300881279748","00000000100101001001000010001111000",1,1,1,"1414185184244","1414185190579","1414185205579","1414185209127","483","43","393"
"0.300881279748","1000000100100100100011",1,1,1,"1414444384244","1414444425365","1414444463053","1414444467955","523","46","383"
"0.300881279748","000100000000001100101010000",1,1,1,"1414703584244","1414703633256","1414703649887","1414703655887","567","43","391"
"0.300881279748","1001101000010000000010000000011",1,1,1,"1414703584244","1414703612595","1414703617605","1414703620887","514","50","398"
"0.300881279748","0010110011000000100000010000000100",1,1,1,"1415049184244","1415049194135","1415049217168","1415049221113","527","48","362"
"0.300881279748","01",1,1,1,"1415308384244","1415308404478","1415308416852","1415308420107","598","47","380"
"0.300881279748","1000110010101000",1,1,1,"1415394784244","1415394792859","1415394814434","1415394819177","460","44","384"
"0.300881279748","10010000111000010101",1,1,1,"1415740384244","1415740429221","1415740456511","1415740461449","595","45","325"
"0.300881279748","000000100000",1,1,1,"1415913184244","1415913208637","1415913229816","1415913234677","507","42","353"
"0.518266204991","111000011101",0,0,1,"1412370784244","1412370788492","1412370804882","1412370806363","982","91","270"
"0.518266204991","111010110111111110011110101101101",0,0,1,"1412543584244","1412543586543","1412543613225","1412543613343","986","85","251"
"0.518266204991","01101110101101111111111111111111111100010111101",0,0,1,"1412543584244","1412543584599","1412543606294","1412543607795","837","66","255"
"0.518266204991","1111111111111110111111101101111001011011",0,0,1,"1412802784244","1412802786793","1412802827596","1412802828210","994","90","269"
"0.518266204991","111011110100010011111111",0,0,1,"1412975584244","1412975587052","1412975603242","1412975605278","998","87","256"
"0.518266204991","011111110111101111011101011111111",0,0,1,"1413148384244","1413148385426","1413148389327","1413148391624","820","63","247"
"0.518266204991","1111001111111011111",0,0,1,"1413234784244","1413234785715","1413234829301","1413234830644","864","65","265"
"0.518266204991","011011111011010",0,0,1,"1413321184244","1413321186949","1413321203447","1413321205917","977","95","243"
"0.518266204991","1110101110110101110111111011",0,0,1,"1413321184244","1413321188297","1413321193631","1413321195275","867","81","253"
"0.518266204991","101111100111100110111111011101010111110101010011",0,0,1,"1413580384244","1413580386666","1413580435173","1413580436353","926","62","249"
"0.253392405308","00101001000000010001101110001011000000000101010000000001010000",1,0,1,"1416258784244","1416258784860","1416258789813","1416258791537","838","44","138"
"0.253392405308","0000000011000000100100010100000001010111000000100110001100110101000",1,0,1,"1416517984244","1416517984346","1416517987840","1416517989421","940","46","127"
"0.253392405308","000100001001001110",1,0,1,"1416863584244","1416863584476","1416863588109","1416863588851","870","42","121"
"0.253392405308","010100000010100000100011000",1,0,1,"1416949984244","1416949984397","1416949986893","1416949989430","851","48","130"
"0.253392405308","100111010000001000001011000110001100010101",1,0,1,"1417295584244","1417295584757","1417295584815","1417295587618","900","43","133"
"0.253392405308","100100010000110101100000100000000010101100010000000001000010011001",1,0,1,"1417468384244","1417468384489","1417468389287","1417468390446","968","50","140"
"0.253392405308","0000010000001",1,0,1,"1417641184244","1417641184429","1417641191537","1417641194429","810","44","133"
"0.253392405308","010000000001100100010100010100000000000001010",1,0,1,"1417986784244","1417986785114","1417986789508","1417986792097","921","45","137"
"0.253392405308","0",1,0,1,"1418073184244","1418073184678","1418073188821","1418073190155","968","42","132"
"0.253392405308","00000100000000010000000000000001000001000001000000010000001100010000",1,0,1,"1418073184244","1418073184469","1418073190499","1418073191248","992","41","137"
"0.584225157693","000101000101100000011001000010101110000111001001000000001",1,1,0,"1415567584244","1415567589706","1415567589833","1415567591695","429","33","145"
"0.584225157693","00000001010000000000000000000110000",1,1,0,"1415826784244","1415826792365","1415826797015","1415826797157","589","31","156"
"0.584225157693","0000011011010100010100000001000000000000010001001010110000000000001000001100000",1,1,0,"1415913184244","1415913202215","1415913203003","1415913204478","524","31","144"
"0.584225157693","0000000000000",1,1,0,"1416085984244","1416086000701","1416086004755","1416086007688","559","37","144"
"0.584225157693","001100000000000000001001010000100010010010111001010001000",1,1,0,"1416345184244","1416345187312","1416345187401","1416345187870","591","38","154"
"0.584225157693","000",1,1,0,"1416517984244","1416517986072","1416517986781","1416517986882","520","34","154"
"0.584225157693","000001010010100000000000010000000010000110000100100",1,1,0,"1416517984244","1416517999636","1416518004478","1416518005216","432","34","151"
"0.584225157693","001010101100001100000000011100001000000100000",1,1,0,"1416517984244","1416517984672","1416517985627","1416517988597","569","34","142"
"0.584225157693","0010000100010001000000000000010010000000001100000100000100000100000000000000011000010",1,1,0,"1416863584244","1416863589167","1416863593112","1416863593559","591","36","148"
"0.584225157693","000001000010000000000001100100000011100000100000000010010000100001110000000",1,1,0,"1417122784244","1417122812900","1417122815480","1417122816018","531","31","157"
"0.222694060532","1011100000100001100010001000010000011000000000110011000000",0,1,0,"1414876384244","1414876405014","1414876427003","1414876431212","334","75","161"
"0.222694060532","01001000000001000000000010000010100100100010100010000001000001000110000000000000011000100001",0,1,0,"1415135584244","1415135594508","1415135649117","1415135653431","207","68","171"
"0.222694060532","100001001011110010010",0,1,0,"1415135584244","1415135631085","1415135674582","1415135680456","276","63","169"
"0.222694060532","100000000010010000000110010100000000100000000000001010000010100000010100100010110000001000",0,1,0,"1415221984244","1415222023917","1415222048921","1415222051986","288","64","161"
"0.222694060532","001100001001000110000000000110000000011000110000000001000000",0,1,0,"1415567584244","1415567599451","1415567638899","1415567644362","383","94","175"
"0.222694060532","0100110000010010000000100000110101100000000001000000101110000100",0,1,0,"1415653984244","1415653991067","1415654006710","1415654011153","243","71","178"
"0.222694060532","001000000010000000000001001100010001000101000000000100010101100000000000000000000",0,1,0,"1415913184244","1415913231730","1415913233163","1415913237950","306","88","166"
"0.222694060532","00000100010001001001000",0,1,0,"1415999584244","1415999618280","1415999646175","1415999650568","306","64","166"
"0.222694060532","00000110000010100110000",0,1,0,"1416258784244","1416258790548","1416258817922","1416258821339","260","61","177"
"0.222694060532","00101000100100000000000000000100001000101001000100010100110",0,1,0,"1416345184244","1416345233779","1416345287132","1416345290844","265","83","162"
"0.984408451786","0000110001111011000000000100010",0,0,1,"1417036384244","1417036403257","1417036427424","1417036431855","980","49","381"
"0.984408451786","000000000001110001101010100000000",0,0,1,"1417122784244","1417122785418","1417122790998","1417122794294","980","49","377"
"0.984408451786","0000010000000100000010001000000100001000001",0,0,1,"1417122784244","1417122791991","1417122799310","1417122804461","869","41","354"
"0.984408451786","00001010010110101100011010100010000",0,0,1,"1417209184244","1417209193373","1417209202139","1417209205383","960","48","372"
"0.984408451786","001100101100111000100",0,0,1,"1417554784244","1417554804160","1417554823904","1417554829213","954","44","377"
"0.984408451786","100000000101010001010001000",0,0,1,"1417813984244","1417814013650","1417814014687","1417814019982","885","49","372"
"0.984408451786","100000001110000000001000110",0,0,1,"1417900384244","1417900392308","1417900396420","1417900401592","979","44","372"
"0.984408451786","00111000010010000010001000001011000010000",0,0,1,"1418245984244","1418245994495","1418246002508","1418246006745","846","46","328"
"0.984408451786","0001110000000",0,0,1,"1418332384244","1418332416637","1418332441392","1418332446787","891","46","321"
"0.984408451786","0110000000100",0,0,1,"1418591584244","1418591619174","1418591633075","1418591637670","960","47","343"
"0.0594291604172","111001111011011",0,1,0,"1417209184244","1417209211967","1417209214310","1417209215255","264","78","297"
"0.0594291604172","1111110111111011001011011000111111011111011111110111000111110111111111111110001111010",0,1,0,"1417468384244","1417468414954","1417468415642","1417468416678","359","64","305"
"0.0594291604172","0010011011111110101",0,1,0,"1417641184244","1417641219623","1417641222715","1417641222831","380","75","287"
"0.0594291604172","1111111111110111111",0,1,0,"1417813984244","1417814012061","1417814016058","1417814018890","222","83","281"
"0.0594291604172","1111111",0,1,0,"1417986784244","1417986810111","1417986810608","1417986812448","389","76","291"
"0.0594291604172","1111011",0,1,0,"1417986784244","1417986800841","1417986801992","1417986802358","391","87","313"
"0.0594291604172","11111100111",0,1,0,"1418332384244","1418332424900","1418332428311","1418332428788","339","76","305"
"0.0594291604172","11110",0,1,0,"1418332384244","1418332392032","1418332396576","1418332396802","388","76","292"
"0.0594291604172","111101101110101010101111111111110011101111110111111110111110101",0,1,0,"1418677984244","1418678023968","1418678024175","1418678025379","385","78","286"
"0.0594291604172","110101110111010111101011111001101",0,1,0,"1419023584244","1419023604486","1419023606370","1419023606764","346","72","317"
"0.0620333464659","1000011100010000000000001010101001111000100",1,0,0,"1410988384244","1410988415867","1410988418535","1410988422520","834","81","126"
"0.0620333464659","0001000100000001101001001001000000101100010100101010000001010010101000000001010100101010",1,0,0,"1411247584244","1411247605351","1411247607194","1411247611041","892","86","140"
"0.0620333464659","00100000000000010010011110",1,0,0,"1411593184244","1411593224159","1411593225862","1411593229589","847","96","133"
"0.0620333464659","0",1,0,0,"1411938784244","1411938825420","1411938827027","1411938832194","912","96","133"
"0.0620333464659","0000111000001010000010001000001",1,0,0,"1412197984244","1412198002682","1412198004811","1412198009402","828","90","133"
"0.0620333464659","01001000100000001010000100000001000000001001000100100010000000000100",1,0,0,"1412543584244","1412543630109","1412543631211","1412543636709","956","85","136"
"0.0620333464659","001010000100000000000000100001000",1,0,0,"1412629984244","1412629992464","1412629996649","1412630001310","826","99","130"
"0.0620333464659","1000010000100000000000000000001000000000001001100001001100100001001010",1,0,0,"1412716384244","1412716404434","1412716407837","1412716413201","876","79","138"
"0.0620333464659","1010000110001110001000101000010010000100001000000000010101000010000100010100010110001",1,0,0,"1412716384244","1412716418127","1412716422685","1412716426219","953","63","134"
"0.0620333464659","00011100000001111000000",1,0,0,"1412802784244","1412802832940","1412802835748","1412802840860","913","97","134"
"0.177627409032","001110000000010011100001010001010000000001000100000001000001001110110",0,0,1,"1417209184244","1417209185857","1417209185967","1417209188987","158","29","409"
"0.177627409032","000100010000000100001001110000101001100",0,0,1,"1417209184244","1417209187190","1417209187527","1417209191899","53","24","431"
"0.177627409032","0100",0,0,1,"1417554784244","1417554786470","1417554787326","1417554792164","101","29","432"
"0.177627409032","100000000000110011000100001000011011000001010000001001000",0,0,1,"1417641184244","1417641184503","1417641184653","1417641189094","8","25","404"
"0.177627409032","0000011010000000000000010001000000000000101",0,0,1,"1417641184244","1417641184790","1417641185579","1417641191443","171","22","447"
"0.177627409032","000100000100011000",0,0,1,"1417727584244","1417727587912","1417727588238","1417727591923","26","28","446"
"0.177627409032","000000001000001101000100000011001000000000101111000010000000110111010110011",0,0,1,"1417900384244","1417900384780","1417900385317","1417900390472","143","30","435"
"0.177627409032","00100000000000110001001101100111100",0,0,1,"1418073184244","1418073185385","1418073186025","1418073189630","36","30","441"
"0.177627409032","1001000101000010010000111101000100100000001100",0,0,1,"1418332384244","1418332386742","1418332387407","1418332392650","67","22","441"
"0.177627409032","100110000000000000001001101110",0,0,1,"1418332384244","1418332385314","1418332385901","1418332389477","137","24","431"
"0.315225624433","11111111010001100",1,0,1,"1414271584244","1414271584568","1414271604003","1414271605560","145","43","199"
"0.315225624433","01110110110111110011111111111",1,0,1,"1414271584244","1414271584793","1414271644229","1414271645314","138","48","192"
"0.315225624433","10010110011111",1,0,1,"1414444384244","1414444384621","1414444397531","1414444399951","38","41","193"
"0.315225624433","111000111011111011101",1,0,1,"1414617184244","1414617184326","1414617204527","1414617205170","64","44","193"
"0.315225624433","10111111110011",1,0,1,"1414789984244","1414789984976","1414789997875","1414789998555","48","48","198"
"0.315225624433","11110",1,0,1,"1415135584244","1415135584851","1415135637409","1415135638701","146","47","187"
"0.315225624433","011111110",1,0,1,"1415221984244","1415221984825","1415222028023","1415222030531","36","47","191"
"0.315225624433","11",1,0,1,"1415567584244","1415567584826","1415567610714","1415567611294","55","44","184"
"0.315225624433","011111111",1,0,1,"1415826784244","1415826784397","1415826805059","1415826805534","84","45","181"
"0.315225624433","110",1,0,1,"1415999584244","1415999584301","1415999585477","1415999586285","38","48","188"
"0.0416666910383","1100111000",0,1,0,"1411161184244","1411161187082","1411161215956","1411161218104","882","54","261"
"0.0416666910383","11100101111101100111",0,1,0,"1411333984244","1411333985551","1411334001913","1411334002425","866","56","266"
"0.0416666910383","111110111011110",0,1,0,"1411333984244","1411333985154","1411334003795","1411334004724","882","53","280"
"0.0416666910383","1111010110111111101111",0,1,0,"1411420384244","1411420386853","1411420422056","1411420424381","816","53","276"
"0.0416666910383","111111111011110111001111",0,1,0,"1411420384244","1411420384641","1411420395319","1411420396856","898","55","246"
"0.0416666910383","0101",0,1,0,"1411679584244","1411679584528","1411679610588","1411679611932","822","52","277"
"0.0416666910383","011111101110111011011011010",0,1,0,"1411938784244","1411938788517","1411938806293","1411938809262","810","59","246"
"0.0416666910383","111111101011111100110111001011011",0,1,0,"1412025184244","1412025185130","1412025195332","1412025195640","892","51","267"
"0.0416666910383","101",0,1,0,"1412370784244","1412370786731","1412370824351","1412370824606","905","55","270"
"0.0416666910383","110111",0,1,0,"1412370784244","1412370785257","1412370824025","1412370826976","975","52","268"
"0.0811969910136","010101100011",0,1,0,"1409001184244","1409001209896","1409001212230","1409001213241","860","65","320"
"0.0811969910136","00011000000000000100000001000010",0,1,0,"1409001184244","1409001214843","1409001220826","1409001221215","910","66","286"
"0.0811969910136","101000001",0,1,0,"1409173984244","1409174008107","1409174010069","1409174012466","953","80","292"
"0.0811969910136","00010000010001000011000",0,1,0,"1409433184244","1409433212373","1409433220323","1409433221235","948","84","281"
"0.0811969910136","00001101010000010000",0,1,0,"1409605984244","1409605986217","1409605991385","1409605993342","861","75","311"
"0.0811969910136","1011011001000000000010000010",0,1,0,"1409951584244","1409951620013","1409951624455","1409951625737","978","91","291"
"0.0811969910136","000111000011100000101001001",0,1,0,"1410037984244","1410037990312","1410037991339","1410037992767","835","65","309"
"0.0811969910136","00000000010010",0,1,0,"1410383584244","1410383596267","1410383600320","1410383601514","931","81","290"
"0.0811969910136","00000010001",0,1,0,"1410556384244","1410556402288","1410556403558","1410556406229","946","83","319"
"0.0811969910136","1010010000100100010100000000",0,1,0,"1410901984244","1410902006630","1410902011609","1410902014275","854","89","296"
"0.265862389253","1001111100011111111111111111111111001111",1,0,1,"1414012384244","1414012394836","1414012405730","1414012411236","159","62","55"
"0.265862389253","011111111011111111111111",1,0,1,"1414185184244","1414185186755","1414185199860","1414185203124","107","74","92"
"0.265862389253","11010011111110111101001",1,0,1,"1414185184244","1414185193265","1414185238439","1414185243659","61","84","50"
"0.265862389253","101001111111111111010111110111101111111101111111001011",1,0,1,"1414271584244","1414271591421","1414271643424","1414271647280","58","88","5"
"0.265862389253","1010010111101010100110111010100110011110111111011111111111101111111",1,0,1,"1414444384244","1414444400468","1414444421768","1414444424919","42","75","113"
"0.265862389253","111100111",1,0,1,"1414617184244","1414617191526","1414617226341","1414617231182","106","90","36"
"0.265862389253","11111001",1,0,1,"1414876384244","1414876396632","1414876430945","1414876434883","71","93","63"
"0.265862389253","01111110111001000110",1,0,1,"1414876384244","1414876391662","1414876395870","1414876399170","125","98","1"
"0.265862389253","11111111110111111011001111110",1,0,1,"1414962784244","1414962788354","1414962790632","1414962794317","173","80","26"
"0.265862389253","110111111011101111101000111011110111001111",1,0,1,"1415221984244","1415222000097","1415222003376","1415222007560","123","88","106"
"0.171881369431","000000000010100000000011000011101",0,0,0,"1415049184244","1415049186083","1415049192892","1415049193963","1373","57","121"
"0.171881369431","00011000001000000",0,0,0,"1415221984244","1415221987072","1415222006795","1415222009654","1393","56","131"
"0.171881369431","00000110000000001",0,0,0,"1415481184244","1415481188021","1415481200309","1415481202519","1171","60","122"
"0.171881369431","00100100000001000000001100110",0,0,0,"1415567584244","1415567586761","1415567604953","1415567607014","1294","59","135"
"0.171881369431","01000001011010001100011",0,0,0,"1415653984244","1415653988596","1415653989722","1415653992209","1295","53","122"
"0.171881369431","100000110100010000000110001000000",0,0,0,"1415826784244","1415826784842","1415826803830","1415826804804","1035","60","128"
"0.171881369431","01011",0,0,0,"1416172384244","1416172385812","1416172393824","1416172394363","1294","57","128"
"0.171881369431","0001100",0,0,0,"1416172384244","1416172386552","1416172398104","1416172398737","1083","57","139"
"0.171881369431","000000001010010000010100011000010",0,0,0,"1416172384244","1416172387267","1416172388872","1416172389049","1440","58","125"
"0.171881369431","00110000001010101001000001000",0,0,0,"1416258784244","1416258784723","1416258790774","1416258791474","1235","60","126"
"0.0918183442242","01101111101111101010111111111",0,1,1,"1409519584244","1409519604777","1409519609056","1409519614512","2616","57","121"
"0.0918183442242","1111111110110100111111101001011",0,1,1,"1409865184244","1409865193835","1409865253522","1409865258231","2654","53","136"
"0.0918183442242","01110",0,1,1,"1409865184244","1409865205801","1409865243395","1409865246774","2973","53","129"
"0.0918183442242","001111111010001111101111011001111111110111011",0,1,1,"1409951584244","1409951591283","1409951618284","1409951624160","2743","52","132"
"0.0918183442242","0110111100011111111101111",0,1,1,"1409951584244","1409951618304","1409951674680","1409951680646","2620","54","129"
"0.0918183442242","1101111110000110111",0,1,1,"1410037984244","1410038011061","1410038017306","1410038022426","2563","54","139"
"0.0918183442242","0111110001111011011111111101110",0,1,1,"1410297184244","1410297199087","1410297214085","1410297219331","2817","55","128"
"0.0918183442242","11101011111111101111011101000111011",0,1,1,"1410642784244","1410642788000","1410642830306","1410642833876","2786","55","131"
"0.0918183442242","111",0,1,1,"1410729184244","1410729198770","1410729225783","1410729231046","2804","56","121"
"0.0918183442242","111001111011110101111100101111111110011110111",0,1,1,"1410815584244","1410815600592","1410815639562","1410815642606","2709","52","138"
"0.475311642867","01111110001111111011111100101",0,0,0,"1415394784244","1415394789801","1415394831146","1415394832426","423","34","301"
"0.475311642867","00101101011111111111101",0,0,0,"1415653984244","1415653990009","1415654036449","1415654036929","583","34","318"
"0.475311642867","01110111111111101010101001011111111110111011001110100",0,0,0,"1415913184244","1415913184284","1415913196370","1415913197266","404","35","301"
"0.475311642867","10011101011011111111111101011011001111111110111111101101101101100101111110111111111110011111010",0,0,0,"1416172384244","1416172392705","1416172429931","1416172430437","494","35","287"
"0.475311642867","1110010100111110111111110011101",0,0,0,"1416345184244","1416345189302","1416345219667","1416345220682","515","39","298"
"0.475311642867","1111101111111101110111110",0,0,0,"1416431584244","1416431587989","1416431620072","1416431622418","586","37","292"
"0.475311642867","111001111111011110111111110010100110101110111111101100111111001111111",0,0,0,"1416690784244","1416690786618","1416690797560","1416690799687","470","34","316"
"0.475311642867","1111110110110",0,0,0,"1417036384244","1417036393754","1417036401937","1417036402795","458","35","302"
"0.475311642867","11010111111111011111111111110111111111011110101111100110111110101111011111111010111111011011111101001111110",0,0,0,"1417036384244","1417036385094","1417036423811","1417036425020","505","39","317"
"0.475311642867","0111001111001011001101111101101101100101111101100111111111011",0,0,0,"1417209184244","1417209194089","1417209249796","1417209250356","420","32","303"
"0.79100583037","110000000100000",0,0,1,"1414617184244","1414617192957","1414617193437","1414617194128","989","76","191"
"0.79100583037","0010100000000110",0,0,1,"1414703584244","1414703616841","1414703617199","1414703619508","875","70","188"
"0.79100583037","0000000000100110101000100000011000011011000100",0,0,1,"1414962784244","1414962817302","1414962817548","1414962817931","806","62","190"
"0.79100583037","1010000000100000010000110000000000000011100",0,0,1,"1415308384244","1415308420576","1415308421027","1415308423271","904","83","186"
"0.79100583037","000011001001000001000010010000000100",0,0,1,"1415481184244","1415481197843","1415481198550","1415481198888","895","75","197"
"0.79100583037","1001000000000000100000111",0,0,1,"1415481184244","1415481219222","1415481220086","1415481222070","833","63","181"
"0.79100583037","0001",0,0,1,"1415653984244","1415654008476","1415654009419","1415654011061","925","91","190"
"0.79100583037","1001000010000101000000000001000000010",0,0,1,"1415740384244","1415740392021","1415740392038","1415740394579","931","68","197"
"0.79100583037","0000110111101",0,0,1,"1415913184244","1415913204359","1415913204671","1415913205331","955","95","191"
"0.79100583037","101001100010100001110000000001100000000000100",0,0,1,"1416172384244","1416172429379","1416172429701","1416172431322","878","80","184"
"0.110826752984","0000100011000000000001000",0,0,0,"1412197984244","1412197985023","1412198027719","1412198033166","122","36","202"
"0.110826752984","0000001001010000010100010110000000000000000",0,0,0,"1412197984244","1412197984709","1412198020900","1412198025908","114","39","213"
"0.110826752984","01101110101010001100000010101010010000101000011010001010000",0,0,0,"1412197984244","1412197985018","1412198018610","1412198023861","10","31","219"
"0.110826752984","000100100001000110000001000100100100001001010000011100000001100001000",0,0,0,"1412370784244","1412370784563","1412370854555","1412370859240","39","31","219"
"0.110826752984","110001100000000000000010000",0,0,0,"1412370784244","1412370784639","1412370787562","1412370793528","119","31","204"
"0.110826752984","1000000000001000010010101000000100010010110000000000000000",0,0,0,"1412543584244","1412543584854","1412543595348","1412543600639","57","38","226"
"0.110826752984","10000",0,0,0,"1412629984244","1412629984522","1412629999427","1412630002457","162","34","235"
"0.110826752984","0000",0,0,0,"1412716384244","1412716384516","1412716396008","1412716401217","126","38","229"
"0.110826752984","111010001000110000",0,0,0,"1412889184244","1412889184724","1412889197846","1412889201380","200","34","208"
"0.110826752984","000000110111000010000001001000101101000000001000",0,0,0,"1412975584244","1412975585135","1412975602710","1412975606844","162","39","226"
"0.705805908927","00010010",1,1,0,"1413321184244","1413321201570","1413321202106","1413321207210","930","24","199"
"0.705805908927","000000100100010100100001101000000001001110000000001000010000100000",1,1,0,"1413666784244","1413666810816","1413666813342","1413666818993","994","21","198"
"0.705805908927","000001110000010000",1,1,0,"1413925984244","1413926008774","1413926009368","1413926014456","876","28","189"
"0.705805908927","00000010001010110011000000000000000010011010010110001100000",1,1,0,"1413925984244","1413925996202","1413925997334","1413926003226","864","27","187"
"0.705805908927","100001000010100110000000000000000010000000000000000000000101000100011000000000010011",1,1,0,"1414185184244","1414185202545","1414185204554","1414185208881","848","23","186"
"0.705805908927","0000000000010010000010010100001000000000000",1,1,0,"1414444384244","1414444402329","1414444403621","1414444406944","899","27","192"
"0.705805908927","00000110010110100001100000001100000101000110000000000000000011",1,1,0,"1414444384244","1414444420321","1414444423137","1414444429127","837","28","189"
"0.705805908927","00001011001011010111000100",1,1,0,"1414444384244","1414444406923","1414444411375","1414444415793","820","21","193"
"0.705805908927","010011100100111000100000101110000001000000001001000011110110000001010000000",1,1,0,"1414789984244","1414790000245","1414790004328","1414790007666","851","22","192"
"0.705805908927","00000000010000000",1,1,0,"1415135584244","1415135611143","1415135613274","1415135618470","846","28","196"
"0.201729172554","011101111101111011111",0,1,0,"1417295584244","1417295589939","1417295593796","1417295595489","105","85","307"
"0.201729172554","110111011",0,1,0,"1417295584244","1417295592050","1417295612035","1417295614866","103","85","294"
"0.201729172554","11111101111",0,1,0,"1417295584244","1417295588967","1417295609685","1417295610057","112","97","312"
"0.201729172554","1111110011111011110",0,1,0,"1417554784244","1417554793209","1417554818079","1417554820698","122","69","298"
"0.201729172554","01110100111",0,1,0,"1417641184244","1417641187003","1417641216887","1417641216915","27","65","288"
"0.201729172554","111111011",0,1,0,"1417986784244","1417986789127","1417986810071","1417986812308","5","71","313"
"0.201729172554","10111111111111101101111010011",0,1,0,"1417986784244","1417986790474","1417986798778","1417986800302","24","82","306"
"0.201729172554","1111110111111111010",0,1,0,"1418159584244","1418159588463","1418159595111","1418159595734","115","64","308"
"0.201729172554","0110010",0,1,0,"1418245984244","1418245989485","1418246019291","1418246019693","59","93","285"
"0.201729172554","110100111",0,1,0,"1418418784244","1418418787583","1418418791474","1418418793989","120","78","307"
"0.513482737594","011010001110010101110000000100010001000000000100010000001010001000001010000",1,0,0,"1412629984244","1412629987019","1412630018310","1412630018850","434","57","22"
"0.513482737594","11100010101111110100010000000",1,0,0,"1412716384244","1412716384360","1412716394500","1412716397028","589","56","53"
"0.513482737594","000100000000000111000100010",1,0,0,"1413061984244","1413061989010","1413061996712","1413061999675","554","57","97"
"0.513482737594","000100011000010000000000000110100100000000110000000",1,0,0,"1413234784244","1413234787209","1413234824700","1413234824859","408","55","82"
"0.513482737594","100111000000000100000010001010010010000000000110100100110010001100001001100101100",1,0,0,"1413234784244","1413234784975","1413234793986","1413234795335","454","56","71"
"0.513482737594","001110000001111001000100000010000100000110110011001",1,0,0,"1413580384244","1413580386292","1413580394616","1413580396866","529","57","109"
"0.513482737594","001100100001000100000001111000001010100000010000010",1,0,0,"1413839584244","1413839585745","1413839587338","1413839589576","485","55","96"
"0.513482737594","0001101100010000001000000000100000000010100001101000000100000000010",1,0,0,"1414012384244","1414012387634","1414012405692","1414012406832","512","56","41"
"0.513482737594","001010000110000001100000001000000001000",1,0,0,"1414271584244","1414271586937","1414271615292","1414271615671","485","55","106"
"0.513482737594","01000100110",1,0,0,"1414530784244","1414530785173","1414530824062","1414530825856","598","54","115"
"0.300196103137","000011000000100001110000000",0,1,0,"1415913184244","1415913187636","1415913227232","1415913232644","3702","71","268"
"0.300196103137","011001010011101000011001010000000110010100001",0,1,0,"1415913184244","1415913186789","1415913212355","1415913216522","4168","68","263"
"0.300196103137","00100001000000101111000000110",0,1,0,"1416085984244","1416085992809","1416086010353","1416086014641","4270","76","253"
"0.300196103137","00001",0,1,0,"1416431584244","1416431585142","1416431644589","1416431648555","4679","66","255"
